Open,High,Low,Adj Close,Volume,PChange,Day of Week,Month of Year,Day of Month
-0.6323261700369289,-0.6465621270816324,-0.6315226728518939,-0.6368977163027383,-0.6752157829839704,0.0,3,8,23
-0.6366571068270295,-0.6313572931429161,-0.6305147320534485,-0.6177649053437273,-0.5976908418338751,1.0,4,8,24
-0.6178978663050818,-0.6312890762518109,-0.61490482740718,-0.621790310799138,-0.7121623136419684,0.0,0,8,27
-0.6218611204311502,-0.6370730362969848,-0.631441930221216,-0.6375998513402032,-0.6314090348615626,0.0,1,8,28
-0.6374487944482587,-0.6484482698281828,-0.6450969923016462,-0.650530937221701,-0.6579531442663379,0.0,2,8,29
-0.6519786713429508,-0.6632846171524572,-0.665419782024293,-0.6674253145193617,-0.4793857190897881,0.0,3,8,30
-0.6675664418776336,-0.6712481396218063,-0.6636420930088462,-0.6644501737473265,-0.6236744759556103,1.0,4,8,31
-0.6648039582595041,-0.6568782149037489,-0.6628861858372829,-0.6597423751444695,-0.4314314538728842,1.0,1,9,4
-0.6597622067025047,-0.6683087359018238,-0.6637720505422123,-0.6562140782425315,-0.350588499047192,1.0,2,9,5
-0.6567819438465687,-0.6720969425887207,-0.6696571489040412,-0.6751901102179716,-0.33935657437507005,0.0,3,9,6
-0.6752277053432348,-0.6905010217578028,-0.6960067216972758,-0.6983631575058843,-0.3351193812352875,0.0,4,9,7
-0.6986807510739762,-0.707325306392957,-0.7023888692958171,-0.6983966703789171,-0.3910323954713597,0.0,0,9,10
-0.7009522206097378,-0.7163637991353742,-0.7624455171398201,-0.7659276661753944,0.2491648918282705,0.0,0,9,17
-0.765785620594043,-0.771521906856194,-0.7646454721700302,-0.767633648452333,-0.1843515300975227,0.0,1,9,18
-0.7676745805326282,-0.7790892503663478,-0.8021313139511926,-0.781860568580036,0.007913910996525164,0.0,2,9,19
-0.7829487762145707,-0.7985188980653051,-0.8124162262079068,-0.8196213779174532,-0.0324403093823562,0.0,3,9,20
-0.8216002475851069,-0.8291885037865202,-0.8432620237173112,-0.8334666549345363,0.3789261293576953,0.0,4,9,21
-0.8328628583846608,-0.8083429944209801,-0.82554665204356,-0.7971721332679689,-0.11418002466091248,1.0,0,9,24
-0.7970488707027422,-0.8037831748921046,-0.7995573463504142,-0.791639030157662,-0.2353771998654859,1.0,1,9,25
-0.7916788136802569,-0.8015482284700461,-0.797520895664081,-0.8007686118553257,-0.40975226992489633,0.0,2,9,26
-0.8008080165807789,-0.8051782916798824,-0.8029423953357439,-0.7895237661635223,-0.3865485932070396,1.0,3,9,27
-0.7898045840586536,-0.787874848669116,-0.7825645273687859,-0.7731402686981864,-0.2548369016926354,1.0,4,9,28
-0.773350317881523,-0.7884558016090577,-0.7773340230803882,-0.7741983340492478,-0.46414079139109965,0.0,0,10,1
-0.7742651444774667,-0.7785833649560437,-0.7708091334443476,-0.7629801639113274,-0.436386055374958,1.0,1,10,2
-0.7634866157478188,-0.7590440107071743,-0.7646661385077316,-0.7459013691221273,-0.28456451070507793,1.0,2,10,3
-0.7456204434677367,-0.7551886484762229,-0.7465019710414631,-0.7521041533012154,-0.3291110862010985,0.0,3,10,4
-0.7523648584963181,-0.7606850748638662,-0.7557848065303607,-0.7462968796590892,-0.44349288196390546,1.0,4,10,5
-0.7467532417451083,-0.7593937789023167,-0.7497580236566314,-0.7514078929246532,-0.5854276426409595,0.0,0,10,8
-0.7516028239526739,-0.7651085570427336,-0.7505612231091852,-0.7529363914725296,-0.542002017711019,0.0,1,10,9
-0.7530086645323976,-0.7487140289411953,-0.7509549407558205,-0.7343557735907236,-0.45003923326981277,1.0,2,10,10
-0.7342444179130174,-0.7310144071688406,-0.7270867695917579,-0.7176320427029754,-0.3188431790158054,1.0,3,10,11
-0.7178354020140395,-0.7332838961789708,-0.7318999101422397,-0.7241690896933092,-0.40091917946418565,0.0,4,10,12
-0.7245621020749304,-0.7389177211648696,-0.7274656844391738,-0.7238278932181988,-0.5705638381347382,1.0,0,10,15
-0.7240228531622892,-0.7330794386664703,-0.7215678017700706,-0.7202176435492152,-0.5080372155587939,1.0,1,10,16
-0.7197391886885931,-0.7253539515804525,-0.728630112056592,-0.7351338902910034,-0.33812352875238205,0.0,2,10,17
-0.7354156308750663,-0.7505873391897372,-0.7377496354342535,-0.7420121337564474,-0.4838022643201435,0.0,3,10,18
-0.7421137365940518,-0.752160379517336,-0.7430146477947964,-0.7379797943413339,-0.4719426073310167,1.0,4,10,19
-0.7380617152844979,-0.7348905142785971,-0.7344866620502927,-0.7209276751060169,-0.5206815379441767,1.0,0,10,22
-0.7207832193881274,-0.730305993878125,-0.7214034323300944,-0.7245714376480331,-0.49622239659231027,0.0,1,10,23
-0.7245068389117969,-0.7352807107854953,-0.7235363900032473,-0.7240251188372796,-0.46815379441766625,1.0,2,10,24
-0.7244191303654028,-0.7279652968001424,-0.7334591128334625,-0.7124597815144699,-0.4518103351642193,1.0,3,10,25
-0.7125895427019482,-0.7146001955355479,-0.709301516874476,-0.7043469519229875,-0.5416881515525165,1.0,4,10,26
-0.7045950635994751,-0.7200146073228189,-0.7244419597842439,-0.7315315374371949,-0.5615289765721332,0.0,0,10,29
-0.7320863630338331,-0.7475660174003886,-0.744512716470585,-0.7460788528511895,-0.4688039457459926,0.0,1,10,30
-0.7459754177544508,-0.7516613446467606,-0.744628832466366,-0.7506979578111792,-0.4691402309158166,0.0,2,10,31
-0.7495432606737003,-0.7455967983112014,-0.7495454007724601,-0.7320837306130128,-0.44385158614505105,1.0,3,11,1
-0.7320863630338331,-0.7397308236656551,-0.7303329215861252,-0.7262024973637313,-0.5189552740724135,1.0,4,11,2
-0.7259669799436096,-0.7266265289250959,-0.7188639727030318,-0.7146164552954303,-0.5464858199753391,1.0,0,11,5
-0.7150730147163084,-0.7143601339891211,-0.712924757358526,-0.6998156740951074,-0.4351978477749131,1.0,1,11,6
-0.7005224388933328,-0.7100601560694328,-0.6995481619266197,-0.7034396948457177,-0.4955946642753055,0.0,2,11,7
-0.7031143192696617,-0.7023900529812982,-0.6960067216972758,-0.7001707379965594,-0.4449276986884878,1.0,3,11,8
-0.7002976315198417,-0.7114147480144485,-0.6998080770917813,-0.6981511014077639,-0.6272615177670665,1.0,4,11,9
-0.698407708771624,-0.7138137236372516,-0.7107523895332388,-0.7034396948457177,-0.5791279004595897,0.0,0,11,12
-0.703800487253584,-0.699027743366232,-0.6966917864652449,-0.6840543810544636,-0.4713148750140119,1.0,1,11,13
-0.6841124602833102,-0.6887917407100056,-0.6779921207733348,-0.6768891588310457,-0.35146284048873444,1.0,2,11,14
-0.6768642262774683,-0.6844779650810504,-0.6714131142530465,-0.6720788954050821,-0.30740948324178907,1.0,3,11,15
-0.6722444579351782,-0.6839098450343312,-0.6729663572402523,-0.672611346789494,-0.4704853715951127,0.0,4,11,16
-0.6723489188368058,-0.6772238208172646,-0.6652907856541318,-0.6618162294504015,-0.5478309606546352,1.0,0,11,19
-0.6626686248397946,-0.6771970936837693,-0.663022968170765,-0.6692200868824952,-0.557717744647461,0.0,1,11,20
-0.6700084184333853,-0.685352337303403,-0.6725785031320989,-0.6757975805083388,-0.6309606546351306,0.0,2,11,21
-0.6760321981551204,-0.6786940051346799,-0.6689750638896512,-0.6634679940102035,-0.860755520681538,1.0,4,11,23
-0.6633646131664888,-0.67561035217791,-0.6620072419995753,-0.6611959510324928,-0.5887008182939133,1.0,0,11,26
-0.6615160896550688,-0.6756172992486448,-0.6691590422401593,-0.6720581905609782,-0.4099316220154692,0.0,1,11,27
-0.672683193505121,-0.6880190666197796,-0.6814174450068976,-0.6879091402971873,-0.4534469229906961,0.0,2,11,28
-0.6881338654098825,-0.6917518893087933,-0.6829156099466508,-0.6763162608111241,-0.5425400739827374,1.0,3,11,29
-0.6764551441794622,-0.6856102491816976,-0.6719387119563165,-0.6741330079196082,-0.5244703508575272,1.0,4,11,30
-0.6744705808723885,-0.6898242564094187,-0.681684184873746,-0.6827714514777401,-0.5174307813025446,0.0,0,12,3
-0.6826908301579852,-0.6853869764224811,-0.6778307310869378,-0.6699636313123295,-0.5398722116354668,1.0,1,12,4
-0.6702884890685978,-0.6608362400828718,-0.6632336686300973,-0.648224418121034,-0.3371595112655532,1.0,2,12,5
-0.6483841597010612,-0.6581566776756658,-0.6446876066612631,-0.6497184406445672,-0.4845196726824347,0.0,3,12,6
-0.6498029010031365,-0.6650956929621908,-0.6523020439366614,-0.654617494452564,-0.5614617195381684,0.0,4,12,7
-0.6549392932175795,-0.6674274167075399,-0.6602708856595312,-0.6672408970278225,-0.5859432799013564,0.0,0,12,10
-0.6669118527877375,-0.6733269689275064,-0.6656451892157387,-0.6705030164592186,-0.4931061540186078,0.0,1,12,11
-0.6706907354745406,-0.6828299537548203,-0.6716247759740129,-0.6698680039069852,-0.4494339199641296,1.0,2,12,12
-0.6705073272392598,-0.6858453899192883,-0.6776318536732459,-0.6825258825065871,-0.37424055599148076,0.0,3,12,13
-0.6827726658219486,-0.6898716319895165,-0.6784833065699948,-0.6781178705920199,-0.5125882748570788,1.0,4,12,14
-0.6783657665460792,-0.6817223705257696,-0.6723393503717443,-0.6701480488038689,-0.5238874565631656,1.0,0,12,17
-0.6701041180236843,-0.6733823532218002,-0.6631115930287286,-0.6596536814029896,-0.5321376527295146,1.0,1,12,18
-0.6601102489767571,-0.6661696987156246,-0.6604342938378731,-0.6525436404424705,-0.4639838583118485,1.0,2,12,19
-0.6532544414284379,-0.6673859271475366,-0.6539980291582252,-0.6609563526725062,-0.405559914807757,0.0,3,12,20
-0.6608743053614773,-0.6680311405905784,-0.6538346209798834,-0.6560099191568117,-0.2131599596457796,1.0,4,12,21
-0.6559695567055283,-0.6676942048934446,-0.6491493233052875,-0.6560099191568117,-0.8775921981840601,0.0,0,12,24
-0.6560720911005995,-0.6581913171899578,-0.6491011657313394,-0.6508031815495118,-0.7366214549938348,1.0,2,12,26
-0.6508311424528336,-0.6603510991561587,-0.6445792762350856,-0.6465460744506767,-0.7207936330007847,1.0,3,12,27
-0.646371964467363,-0.6566736600698144,-0.6417257849523311,-0.6459858886080329,-0.7118260284721445,1.0,4,12,28
-0.6461333895865227,-0.6613016005516099,-0.6506543129467276,-0.657367771196163,-0.6895191122071517,0.0,0,12,31
-0.6574365331336406,-0.6675845952697526,-0.6588682665433928,-0.6522566613886582,-0.5615289765721332,1.0,2,1,2
-0.6522932092024996,-0.6577052109531829,-0.6474258469459062,-0.6425197055481167,-0.4022867391548033,1.0,3,1,3
-0.6421426008401074,-0.646870405815575,-0.6353298919817401,-0.6338811662369468,-0.48196390539177225,1.0,4,1,4
-0.6338128837667472,-0.6452420779222956,-0.6340227218346755,-0.6400632446844154,-0.5124537607891492,0.0,0,1,7
-0.6402773242833384,-0.6540276760274568,-0.640594903850136,-0.6446487403280448,-0.5847326532899899,0.0,1,1,8
-0.6444752058299059,-0.6481341063585908,-0.6457033322418766,-0.6502164165963124,-0.4631991929155924,0.0,2,1,9
-0.6504574902902084,-0.6648427985225419,-0.6493668483678772,-0.6528029802980245,-0.572043492881964,0.0,3,1,10
-0.6527230870421273,-0.66517770776017,-0.6539911083894328,-0.6607245548815925,-0.5752269924896312,0.0,4,1,11
-0.6610182398806377,-0.6763425014253739,-0.6634384094838418,-0.6702022666196182,-0.5033292231812577,0.0,0,1,14
-0.6701523529525456,-0.6762604868250015,-0.6657671685531429,-0.6669746231139527,-0.48117923999551626,1.0,1,1,15
-0.6678050169556499,-0.6831441180148399,-0.6809755700816023,-0.6878687900063923,-0.43165564398610023,0.0,2,1,16
-0.6879494944635569,-0.6889488228400155,-0.680866278787508,-0.6742828531407019,-0.4728842058065239,1.0,3,1,17
-0.6762441044119083,-0.6916016578173153,-0.6782854864850428,-0.6819934311221751,-0.4497926241452752,0.0,4,1,18
-0.6820214143321208,-0.6904259542281654,-0.6824056801386993,-0.6877178853878857,-0.5210626611366439,0.0,1,1,22
-0.6880727293643182,-0.6972898054540466,-0.6839865103308285,-0.6860256741925738,-0.46689832978365653,1.0,2,1,23
-0.6857805602101575,-0.6890298725255396,-0.6787008317310137,-0.6796049594516884,-0.45604752830400186,1.0,3,1,24
-0.6799618510531472,-0.6849907976608927,-0.6766436185414442,-0.6752650328778248,-0.5811680304898554,1.0,4,1,25
-0.675050266310783,-0.6853187596301792,-0.6723669375766677,-0.6727336497487215,-0.6399058401524493,1.0,0,1,28
-0.6728330009067119,-0.6839720796707464,-0.6902721510409794,-0.6971412831626725,-0.4237193139782536,0.0,1,1,29
-0.6971251030926613,-0.6970704886876217,-0.6988542537681601,-0.6828798870106261,-0.2954153121847326,1.0,2,1,30
-0.6829224733221275,-0.6825562180041634,-0.6758473400545418,-0.667383904831154,-0.40912453760789147,1.0,3,1,31
-0.6671641954716909,-0.6804368638557011,-0.6662514335810101,-0.6686402551000964,-0.5068265889474275,0.0,4,2,1
-0.668897378805856,-0.6842388683506683,-0.6842788188122259,-0.6903518296848107,-0.4590965138437395,0.0,0,2,4
-0.6906576777281854,-0.6972552627671713,-0.6915182828459977,-0.690515542332246,-0.405111534581325,0.0,1,2,5
-0.6909238843384745,-0.7012686720429806,-0.6911029376000268,-0.6936751006944333,-0.42773231700482006,0.0,2,2,6
-0.6939870417912293,-0.7002855579879569,-0.6895369103055465,-0.6964312516058709,-0.5056608003587042,0.0,3,2,7
-0.6962860466374533,-0.7000375844559475,-0.6938480992440389,-0.68471606916058,-0.47014908642528863,1.0,4,2,8
-0.6852285064026239,-0.6854897359016584,-0.6810169026585755,-0.6708570210618704,-0.5950229794866047,1.0,0,2,11
-0.6713729561952975,-0.6841835808837913,-0.671079473194676,-0.6729318384205003,-0.6194372828158279,0.0,1,2,12
-0.6736759084032747,-0.6750708889955785,-0.6666156416963125,-0.6605135580822723,-0.5520008967604528,1.0,2,2,13
-0.660595293856296,-0.6697315446391415,-0.6565521955174015,-0.6592986178959891,-0.5162425737024997,1.0,3,2,14
-0.6594950370854074,-0.6741609128381032,-0.6629954771313771,-0.6690563742350599,-0.4660015693307925,0.0,4,2,15
-0.6695105687575419,-0.684839601254567,-0.6786328731123221,-0.6846273754191001,-0.5118932855061092,0.0,1,2,19
-0.684976067398272,-0.679240415387746,-0.6787008317310137,-0.6652962793449826,-0.380966259387961,1.0,2,2,20
-0.6661270967846183,-0.671939764026508,-0.6690773381509882,-0.6757975805083388,-0.39609909203004146,0.0,3,2,21
-0.6758547592212565,-0.6746470180868432,-0.6726051290753878,-0.6626356594941745,-0.3951574935545342,1.0,4,2,22
-0.6625591575449705,-0.6578425132180392,-0.6558504053285152,-0.6451260115342989,-0.443627396031835,1.0,0,2,25
-0.6451968043407366,-0.6564335992150121,-0.6492172819239792,-0.6481287903212384,-0.43663266449949556,0.0,1,2,26
-0.6479779656376015,-0.6496793583044473,-0.6467653895308518,-0.6469138499377295,-0.4270373276538505,1.0,2,2,27
-0.6467328120308594,-0.6513135709333757,-0.6422160096842157,-0.6490291144249333,-0.4144602623024325,0.0,3,2,28
-0.6486296662985996,-0.6378585437744504,-0.6416096687596914,-0.6231205246263591,-0.4335388409371147,1.0,4,3,1
-0.6232866978196405,-0.6156060492475446,-0.6164373083832961,-0.6016268806034426,-0.3489294922093936,1.0,0,3,4
-0.6012739602873107,-0.6160022285031503,-0.6107018718434656,-0.6167550865069593,-0.37130366550835114,0.0,1,3,5
-0.6169908387037735,-0.6154667205231823,-0.6106280497847214,-0.6028625257324425,-0.46544109404775247,1.0,2,3,6
-0.6025832344917377,-0.6149361349329063,-0.6064113495379626,-0.607686656486135,-0.44028696334491646,0.0,3,3,7
-0.607160641083361,-0.6093092566225282,-0.600207317145165,-0.6030400100531814,-0.41098531554758433,1.0,4,3,8
-0.6033748264826841,-0.610963250697466,-0.6007654040349177,-0.5992187636834903,-0.5386167470014572,1.0,0,3,11
-0.5999981902018237,-0.6116953993521088,-0.6022506881081438,-0.597137108414034,-0.5280125546463401,1.0,1,3,12
-0.598435610109459,-0.6136230326466974,-0.605867008315548,-0.6100060800590583,-0.5112207151664612,0.0,2,3,13
-0.6101557302809137,-0.620446358931013,-0.6058128908407241,-0.608498286256673,-0.603542203788813,1.0,3,3,14
-0.6086611216304132,-0.6149014954186143,-0.6021956099622618,-0.5996141773826729,-0.27806299742181373,1.0,4,3,15
-0.5995821757955919,-0.6095829926695955,-0.6008608539882856,-0.602521329355945,-0.6090348615626051,0.0,0,3,18
-0.6025556032552286,-0.6083933947413689,-0.5956982116608973,-0.5968510928073709,-0.5935209057280575,1.0,1,3,19
-0.597777073362046,-0.6129501265624913,-0.6037143452710401,-0.6100336226167631,-0.55014011882076,0.0,2,3,20
-0.6100867000047825,-0.6249311104362336,-0.6176224024368453,-0.6121765253160967,-0.5093599372267683,0.0,3,3,21
-0.6124814035540143,-0.6263666559309811,-0.6145100526286633,-0.6173211477007954,-0.5959197399394687,0.0,4,3,22
-0.617338880682262,-0.6305095513254457,-0.6249032949178372,-0.6317186178936962,-0.5282367447595562,0.0,0,3,25
-0.6319219980117206,-0.6321298711961534,-0.6252979732355304,-0.6246490231742357,-0.5637708777042932,1.0,1,3,26
-0.624944881576257,-0.6300510418904532,-0.6192838790941169,-0.617396069768972,-0.5909203004147517,1.0,2,3,27
-0.6172156457815006,-0.6252383280207323,-0.61280032193662,-0.6196611793786566,-0.6164779733213765,0.0,3,3,28
-0.6199375971450063,-0.635172034494117,-0.6265854378143809,-0.6237279943250498,-0.6291671337294026,0.0,0,4,1
-0.6248285783921939,-0.640073710034945,-0.6264692261452118,-0.6285590595315089,-0.5902701490864253,0.0,1,4,2
-0.6288362158142413,-0.6413185954300482,-0.6388102939674671,-0.6399409421196391,-0.5306355789709674,0.0,2,4,3
-0.6399046353246978,-0.6490233377360646,-0.6370602879287611,-0.6363041135373255,-0.539020289205246,1.0,3,4,4
-0.6363298599986351,-0.6417691926818512,-0.6311417392172449,-0.6327077309988454,-0.6127115794193476,1.0,4,4,5
-0.6340514586475874,-0.6493167564256548,-0.6406420997687322,-0.6349323935785689,-0.5246945409707432,0.0,0,4,8
-0.6349456826356461,-0.6447638848567454,-0.6327421788120529,-0.6389173529901466,-0.48286066584463627,0.0,1,4,9
-0.638833936001111,-0.6359032188267326,-0.6318296879669754,-0.6218513659340368,-0.41869745544221504,1.0,2,4,10
-0.6222229302127518,-0.6374623645188446,-0.6373535583607987,-0.6421311286750193,-0.32599484362739606,0.0,3,4,11
-0.6419719974011313,-0.6513886388582271,-0.6388919982534969,-0.6406775531814475,-0.5000784665396256,1.0,4,4,12
-0.6408875302744317,-0.6525921305327091,-0.645600962700869,-0.6502578260872945,-0.499607667301872,0.0,0,4,15
-0.6496806293063594,-0.6444497203991189,-0.6426854717160048,-0.6297808377272314,-0.44961327205470236,1.0,1,4,16
-0.6300340008827683,-0.642644530313069,-0.6340089761673373,-0.6377231173521287,-0.44869409259051674,0.0,2,4,17
-0.6379398086292147,-0.6493237042868174,-0.6469287981029114,-0.6392516159000052,-0.4214549938347719,0.0,3,4,18
-0.6386081657193996,-0.6481341063585908,-0.6316042806771003,-0.6341405060925007,-0.45936554197959867,1.0,4,4,19
-0.6343383652706269,-0.6496042903795958,-0.6417868229990892,-0.6460411650322925,-0.5545118260284722,0.0,0,4,22
-0.6460505905213993,-0.6573969332072753,-0.6457023715708187,-0.6506946502635877,-0.4838471023427867,0.0,1,4,23
-0.6506970283750331,-0.6587515250534874,-0.6498167012922758,-0.6564941228435767,-0.526106938684004,0.0,2,4,24
-0.6567473799074824,-0.6709893594584735,-0.6597669154571673,-0.6560375573689418,-0.46178679520233157,1.0,3,4,25
-0.6558877208443891,-0.6667299065791541,-0.6613270793115951,-0.6682990586249861,-0.5409259051675821,0.0,4,4,26
-0.66839856632038,-0.6811137256362881,-0.6710862977979333,-0.6772579939127371,-0.5437282815827822,0.0,0,4,29
-0.6774311068209705,-0.6742774703229578,-0.67036480253298,-0.6647983038863012,-0.4107387064230468,1.0,1,4,30
-0.6650090288242289,-0.6663405783572942,-0.6692063345211496,-0.6536146100685627,-0.43060195045398497,1.0,2,5,1
-0.653896225130502,-0.6632846171524572,-0.648590274760183,-0.6504353094219054,-0.5216679744423272,1.0,3,5,2
-0.6505333566527547,-0.6658001499637044,-0.6580798699884878,-0.6588410889742048,-0.5078354444568994,0.0,4,5,3
-0.659005081738719,-0.6725404971280137,-0.6714681923989284,-0.6784245911413994,-0.5392893173411053,0.0,0,5,6
-0.6782562993498429,-0.682898074213723,-0.671188668323235,-0.6756131630167995,-0.4133393117363524,1.0,1,5,7
-0.6745661842408769,-0.660182149146578,-0.6675044861548212,-0.6455086174017786,-0.38666068826364763,1.0,2,5,8
-0.6459756873628373,-0.6605971435500966,-0.6508925042485891,-0.655804796623943,-0.5360833987221163,0.0,3,5,9
-0.6556087091420318,-0.6687672453368164,-0.6601823568686733,-0.6654195453569081,-0.5429884542091694,0.0,4,5,10
-0.6656084510713897,-0.6639337866870939,-0.6603939224241048,-0.6486809835956691,-0.5672906624817846,1.0,0,5,13
-0.6478114062751285,-0.6448182070135604,-0.6407927243288054,-0.6300944915460243,-0.44755072301311516,1.0,1,5,14
-0.631128384968402,-0.6404086192725731,-0.6305215571488532,-0.6354649412090827,-0.449411500952808,0.0,2,5,15
-0.6357077169821146,-0.6433964594256867,-0.6298336083991225,-0.630975073365249,-0.574733774240556,1.0,3,5,16
-0.6308828773849844,-0.6399778973300918,-0.6272705025823502,-0.6246766613863657,-0.5072749691738595,1.0,4,5,17
-0.6251766203706823,-0.6404225130188286,-0.6316998261069977,-0.6368632402783949,-0.643403205918619,0.0,0,5,20
-0.6369923442063894,-0.645953481796937,-0.6440202276899811,-0.6490705239159156,-0.5518888017038448,0.0,1,5,21
-0.6498580678458716,-0.659298900320205,-0.6462890069271289,-0.6439259015312169,-0.5737921757650488,1.0,2,5,22
-0.6439704238458372,-0.6535485176518445,-0.643979856866789,-0.6381866162934027,-0.562380899002354,1.0,3,5,23
-0.638684128698108,-0.6533914359170487,-0.6441973819293787,-0.649213531226183,-0.6964465867055263,0.0,4,5,24
-0.6490733119413403,-0.6631888044476041,-0.65629333768098,-0.6613113203278559,-0.6066360273511938,0.0,1,5,28
-0.6618502680029855,-0.6760342229878417,-0.6601213190187744,-0.6670841180442516,-0.5748234502858425,0.0,2,5,29
-0.6679558833886841,-0.6804784501443176,-0.6720056131478386,-0.6682033348749267,-0.4959309494451295,0.0,3,5,30
-0.6679420194623484,-0.670722570284534,-0.6609048132968317,-0.6668661875810667,-0.5218249075215784,1.0,4,5,31
-0.6670754277952657,-0.6762327948754616,-0.6816566938343579,-0.6881132996787453,-0.5224974778612264,0.0,0,6,3
-0.6881338654098825,-0.7006451679983782,-0.6926207114503121,-0.6902778700776553,-0.4279116690953929,0.0,1,6,4
-0.6902840256641483,-0.69457077984754,-0.6832177227848847,-0.6795330221960311,-0.5148750140118821,1.0,2,6,5
-0.6797183659023331,-0.694406750547992,-0.6924366369342688,-0.6965102189687203,-0.41430332922318125,0.0,3,6,6
-0.6997632926799985,-0.7108160412736452,-0.7044568482022869,-0.699958681898439,-0.19722004259612147,0.0,4,6,7
-0.7002562322830438,-0.7027516891548147,-0.6955982011529919,-0.6944629437733438,-0.5120502185853604,1.0,0,6,10
-0.6943172728759804,-0.698729403077378,-0.70089858648492,-0.7070992508208588,-0.45246048649254567,0.0,1,6,11
-0.707380172356681,-0.7119720614298443,-0.7066773734046632,-0.697193574873026,-0.27364645219145833,1.0,2,6,12
-0.6977432031171453,-0.7119097302624229,-0.7025551611606324,-0.7085251882009136,-0.5085304338078691,0.0,3,6,13
-0.7089773158951924,-0.7244064415593551,-0.7252795710449781,-0.7113445130420758,-0.3756081156820984,0.0,4,6,14
-0.7111876493853897,-0.7057474417875285,-0.704067071570865,-0.6903192797658633,-0.4638493442439189,1.0,0,6,17
-0.6906794363780276,-0.7023900529812982,-0.6882730920148353,-0.6884752009979594,-0.5419347606770542,1.0,1,6,18
-0.6889560732880465,-0.7012400151785927,-0.6975470843101014,-0.7027296632889161,-0.46284048873444683,0.0,2,6,19
-0.7027939085276823,-0.7169991712571543,-0.7090495799052764,-0.7155296830824792,-0.3977805178791616,0.0,3,6,20
-0.7157069042863934,-0.7311507444200452,-0.7292522166482522,-0.7330807408291753,-0.08532675709001236,0.0,4,6,21
-0.7332743281539399,-0.7371491002252013,-0.7427439669127347,-0.7303165967578475,-0.2539401412397714,1.0,0,6,24
-0.7300120693392896,-0.7328877174173823,-0.7400184141792544,-0.7456015822366121,-0.35765048761349627,0.0,1,6,25
-0.7474956357017969,-0.7578129231201413,-0.7581963271160023,-0.7462632703427288,-0.10561596233606096,0.0,2,6,26
-0.7461252251560418,-0.7470324399417413,-0.747527597833454,-0.7314901277489871,-0.2670552628629077,1.0,3,6,27
-0.7315135132875018,-0.7378535574243218,-0.727569016029251,-0.734119160634933,-0.275462392108508,0.0,4,6,28
-0.7345776335498893,-0.7413492132126493,-0.7404476010612399,-0.7472809854029954,-0.43905391772222846,0.0,0,7,1
-0.7478179720630417,-0.7602819488339361,-0.7548527069716104,-0.7573434403343989,-0.31512162313641967,0.0,1,7,2
-0.7575367769665405,-0.7666973249092953,-0.761053759906117,-0.7526869703891975,-0.40737585472480664,1.0,2,7,3
-0.7520976890763966,-0.7361710036088231,-0.7449113363940681,-0.7206841283877491,-0.6981728505772895,1.0,4,7,5
-0.7211252925581385,-0.7331545060973045,-0.7273101581928294,-0.7309989897080682,-0.4712251989687255,0.0,0,7,8
-0.7312128393542888,-0.7422721188931566,-0.7429014154854887,-0.7486320001231969,-0.44589171617531664,0.0,1,7,9
-0.748487387888906,-0.7604390309639459,-0.7695029252479232,-0.7764989785876248,-0.1588611142248627,0.0,2,7,10
-0.7766874805448506,-0.7880378165228099,-0.7898148531865639,-0.7776793469965266,-0.092366326644995,0.0,3,7,11
-0.7773568963707149,-0.7885990859309971,-0.7903739015348096,-0.7892170457127553,-0.25871539065127225,0.0,4,7,12
-0.7895867086976245,-0.805130819667582,-0.8252956763359947,-0.7936881350151067,-0.168949669319583,0.0,0,7,15
-0.7941188647153312,-0.8096995160968884,-0.8093914443226661,-0.8100657581153783,-0.20168142584912008,0.0,1,7,16
-0.8098041643363557,-0.8010334661593111,-0.8048332204949631,-0.8032249759798609,-0.17235735904046634,1.0,2,7,17
-0.8034689276275909,-0.811054108041904,-0.8095903216379285,-0.816339516694651,-0.39937226768299516,0.0,3,7,18
-0.816716198153205,-0.8323808984771577,-0.8526738075428173,-0.8548212395124029,-0.16890483129693978,0.0,4,7,19
-0.8552699479937783,-0.8622432391063667,-0.8772250730164569,-0.8779636628881511,0.052460486492545755,0.0,0,7,22
-0.8778949129639251,-0.8829376003804859,-0.8806110351314385,-0.8860736034201524,0.1665059970855285,0.0,1,7,23
-0.8864809195900526,-0.8525447216854777,-0.8953980837747865,-0.8378568509658678,0.2560026902813586,1.0,2,7,24
-0.8384261920961041,-0.8419361797922086,-0.8547181883915594,-0.8383479407851229,-0.026902813585920837,0.0,3,7,25
-0.8377636600732083,-0.8460533132644364,-0.8381190869581371,-0.8306482931460719,-0.3314875014011882,1.0,4,7,26
-0.8303321142510719,-0.8021687413379018,-0.8230199768222012,-0.7865200238308208,-0.28182939132384266,1.0,0,7,29
-0.7870480697419411,-0.7972029013309624,-0.7962343925437236,-0.7896608033556872,-0.2727272727272727,0.0,1,7,30
-0.7898459832954517,-0.7997134168023675,-0.7965316993690744,-0.7840833051529765,-0.28339872211635464,1.0,2,7,31
-0.7845291675950241,-0.7999526100637558,-0.80216178474416,-0.8067612660416892,-0.3314875014011882,0.0,3,8,1
-0.8069697616188451,-0.8222367522365825,-0.8293361843924252,-0.8258418816350619,-0.35065575608115684,0.0,4,8,2
